,address,x,y
132,서울특별시 강남구 학동로44길 26<br><br> 지번 서울시 강남구 논현동 247-7,127.037452153051,37.5141115186832
133,서울특별시 강남구 도산대로25길 43 2F<br><br> 지번 서울시 강남구 신사동 553-25 2F,,
134,서울특별시 강남구 도산대로45길 14<br><br> 지번 서울시 강남구 신사동 650-16,127.035755766179,37.5232258722082
135,서울특별시 강남구 도산대로87길 11<br><br> 지번 서울시 강남구 청담동 122-30,127.049806061871,37.5254177869597
136,서울특별시 강남구 강남대로84길 24-4 B1<br><br> 지번 서울시 강남구 역삼동 827-3 B1,127.030585223901,37.4967293206585
137,서울특별시 강남구 도산대로11길 32 2F<br><br> 지번 서울시 강남구 신사동 535-8 2F,,
138,서울특별시 강남구 논현로94길 25-5 화가빌딩 2F<br><br> 지번 서울시 강남구 역삼동 670-17 화가빌딩 2F,127.038078907388,37.5032148371567
139,서울특별시 강남구 논현로159길 65 3F<br><br> 지번 서울시 강남구 신사동 545-1 3F,,
140,서울특별시 강남구 선릉로148길 21 1F<br><br> 지번 서울시 강남구 청담동 2-18 1F,,
141,서울특별시 강남구 강남대로124길 3-6 호은빌딩 2F<br><br> 지번 서울시 강남구 논현동 143-16 호은빌딩 2F,127.023046835449,37.5090755301994
142,서울특별시 강남구 논현로149길 40<br><br> 지번 서울시 강남구 논현동 6-9,127.025284566568,37.517740028377
143,서울특별시 강남구 선릉로157길 20-5 신사빌딩 B1<br><br> 지번 서울시 강남구 신사동 663-7 신사빌딩 B1,127.038220411036,37.526547816511
144,서울특별시 강남구 논현로159길 25 102호<br><br> 지번 서울시 강남구 신사동 566-6 102호,127.026067152473,37.5227519577751
145,서울특별시 강남구 강남대로94길 23 3F<br><br> 지번 서울시 강남구 역삼동 818-7 3F,,
146,서울특별시 강남구 테헤란로19길 21<br><br> 지번 서울시 강남구 역삼동 637-29,127.033017144115,37.5014299363027
147,서울특별시 서초구 서초대로77길 37 서초동월드 401호<br><br> 지번 서울시 서초구 서초동 1308-10 서초동월드 401호,127.025104306207,37.5009946247186
148,서울특별시 강남구 언주로164길 41 B1<br><br> 지번 서울시 강남구 신사동 646-22 B1,127.036932993945,37.5253977365361
149,서울특별시 강남구 봉은사로1길 33 논현빌딩 1F<br><br> 지번 서울시 강남구 논현동 165-13 논현빌딩 1F,127.024120944672,37.5068642497565
150,서울특별시 강남구 선릉로155길 13-1 1F<br><br> 지번 서울시 강남구 신사동 655-7 1F,,
151,서울특별시 강남구 선릉로155길 12 104호<br><br> 지번 서울시 강남구 신사동 657-1 104호,127.038819505484,37.5255967035141
152,서울특별시 강남구 테헤란로104길 19<br><br> 지번 서울시 강남구 대치동 1000,127.065436042484,37.5079233067608
153,서울특별시 강남구 도산대로 429 1F<br><br> 지번 서울시 강남구 청담동 91-8 1F,,
154,서울특별시 강남구 도산대로25길 46<br><br> 지번 서울시 강남구 신사동 566-1,127.026007346407,37.5225312253129
155,서울특별시 강남구 논현로151길 17 1F<br><br> 지번 서울시 강남구 신사동 563-18 1F,,
156,서울특별시 강남구 압구정로2길 57 1F<br><br> 지번 서울시 강남구 신사동 516-18 1F,,
157,서울특별시 강남구 도산대로45길 8-8 B1<br><br> 지번 서울시 강남구 신사동 651-9 B1,127.036613743313,37.523075592426
158,서울특별시 강남구 양재천로 191 105-1호<br><br> 지번 서울시 강남구 도곡동 454-5 105-1호,,
159,서울특별시 강남구 선릉로162길 43<br><br> 지번 서울시 강남구 청담동 80-5,127.044097726418,37.5263596212575
160,서울특별시 강남구 봉은사로2길 10<br><br> 지번 서울시 강남구 역삼동 809-2,127.025499092821,37.5039449735091
161,서울특별시 강남구 강남대로106길 14 오성빌딩 2F<br><br> 지번 서울시 강남구 역삼동 813-2 오성빌딩 2F,127.026655242303,37.5029160402202
162,서울특별시 강남구 삼성로104길 21<br><br> 지번 서울시 강남구 삼성동 148-13,127.056423790497,37.5112547344766
163,서울특별시 강남구 압구정로79길 8 하나빌딩 2-3F<br><br> 지번 서울시 강남구 청담동 119-8 하나빌딩 2-3F,127.047760529326,37.5249597514503
164,서울특별시 강남구 압구정로80길 24 B1<br><br> 지번 서울시 강남구 청담동 95-5 B1,127.04478895516,37.5248594628848
165,서울특별시 강남구 삼성로75길 32 1F 101호<br><br> 지번 서울시 강남구 대치동 901-60 1F 101호,,
166,서울특별시 강남구 선릉로152길 21<br><br> 지번 서울시 강남구 청담동 89-6,127.041463043475,37.5244973932097
167,서울특별시 강남구 선릉로 344<br><br> 지번 서울시 강남구 대치동 908,127.051190474148,37.5005064152556
168,서울특별시 강남구 압구정로10길 30-7<br><br> 지번 서울시 강남구 신사동 524-21,127.021556323194,37.5219248457278
169,서울특별시 강남구 도산대로51길 19<br><br> 지번 서울시 강남구 신사동 653-4,127.037637407222,37.5244284862199
170,서울특별시 강남구 봉은사로4길 32 B1<br><br> 지번 서울시 강남구 역삼동 813-3 B1,127.026657450782,37.5027658420773
171,서울특별시 강남구 봉은사로 130<br><br> 지번 서울시 강남구 역삼동 603,127.028919391781,37.5052805568865
172,서울특별시 강남구 테헤란로84길 9<br><br> 지번 서울시 강남구 대치동 943-8,127.058665090294,37.5066040982591
173,서울특별시 강남구 압구정로79길 58 1F<br><br> 지번 서울시 강남구 청담동 125-24 1F,,
174,서울특별시 강남구 도산대로45길 10-2 B1<br><br> 지번 서울시 강남구 신사동 651-2 B1,127.035937150738,37.5230853508609
175,서울특별시 강남구 가로수길 19 B1<br><br> 지번 서울시 강남구 신사동 536-18 B1,127.02299870277,37.5191885880699
176,서울특별시 강남구 도산대로51길 14 3F<br><br> 지번 서울시 강남구 신사동 654-12 3F,,
177,서울특별시 강남구 테헤란로10길 14 B1<br><br> 지번 서울시 강남구 역삼동 823-8 B1,127.032335956542,37.4981998375982
178,서울특별시 강남구 남부순환로351길 4<br><br> 지번 서울시 강남구 도곡동 957,127.034963002746,37.4851802538717
179,서울특별시 강남구 도산대로11길 31-7<br><br> 지번 서울시 강남구 신사동 517-25,127.02187894164,37.519187269096
180,서울특별시 강남구 테헤란로87길 45 삼성빌딩<br><br> 지번 서울시 강남구 삼성동 153-44 삼성빌딩,127.057484037939,37.5106469463389
181,서울특별시 강남구 선릉로153길 34 B1<br><br> 지번 서울시 강남구 신사동 647-23 B1,127.036628632212,37.5248376782312
182,서울특별시 강남구 도산대로51길 36 B1<br><br> 지번 서울시 강남구 신사동 655 B1,127.038204242801,37.5254568884029
183,서울특별시 강남구 도산대로46길 21 한진로즈힐아파트상가 B1<br><br> 지번 서울시 강남구 논현동 105-4 한진로즈힐아파트상가 B1,127.037093416442,37.5208421273132
